"precision","recall","F"
"1.0","0.6077844311377245","0.7560521415270018"
"0.9966442953020134","0.8892215568862275","0.939873417721519"
"0.9966442953020134","0.8892215568862275","0.939873417721519"
"0.9966442953020134","0.8892215568862275","0.939873417721519"
"0.9967320261437909","0.9131736526946108","0.9531250000000001"
